MJD	ANDICAM_K	ANDICAM_K_err	DECam_Y	DECam_Y_err	DECam_g	DECam_g_err	DECam_i	DECam_i_err	DECam_r	DECam_r_err	DECam_u	DECam_u_err	DECam_z	DECam_z_err	EFOSC2_U	EFOSC2_U_err	EFOSC2_V	EFOSC2_V_err	FLAMINGOS-2_H	FLAMINGOS-2_H_err	FLAMINGOS-2_J	FLAMINGOS-2_J_err	FLAMINGOS-2_Ks	FLAMINGOS-2_Ks_err	FORS2_B	FORS2_B_err	FORS2_I	FORS2_I_err	FORS2_R	FORS2_R_err	FORS2_V	FORS2_V_err	FourStar_H	FourStar_H_err	FourStar_J	FourStar_J_err	FourStar_J1	FourStar_J1_err	FourStar_Ks	FourStar_Ks_err	GFC_i	GFC_i_err	GFC_r	GFC_r_err	GFC_y	GFC_y_err	GFC_z	GFC_z_err	GMOS_g	GMOS_g_err	GMOS_i	GMOS_i_err	GMOS_r	GMOS_r_err	GMOS_z	GMOS_z_err	GROND_H	GROND_H_err	GROND_J	GROND_J_err	GROND_K	GROND_K_err	GROND_g	GROND_g_err	GROND_i	GROND_i_err	GROND_r	GROND_r_err	GROND_z	GROND_z_err	HAWKI_Ks	HAWKI_Ks_err	HSC_z	HSC_z_err	IMACS_i	IMACS_i_err	IMACS_r	IMACS_r_err	LRIS_I	LRIS_I_err	MOIRCS_Ks	MOIRCS_Ks_err	SIRIUS_H	SIRIUS_H_err	SIRIUS_J	SIRIUS_J_err	SIRIUS_Ks	SIRIUS_Ks_err	SOFI_H	SOFI_H_err	SOFI_Ks	SOFI_Ks_err	Sinistro_V	Sinistro_V_err	Sinistro_g	Sinistro_g_err	Sinistro_i	Sinistro_i_err	Sinistro_r	Sinistro_r_err	Sinistro_z	Sinistro_z_err	Skymapper_g	Skymapper_g_err	Skymapper_i	Skymapper_i_err	Skymapper_r	Skymapper_r_err	Swope_B	Swope_B_err	Swope_V	Swope_V_err	Swope_g	Swope_g_err	Swope_i	Swope_i_err	Swope_r	Swope_r_err	T80Cam_g	T80Cam_g_err	UVOT_B	UVOT_B_err	UVOT_M2	UVOT_M2_err	UVOT_U	UVOT_U_err	UVOT_W1	UVOT_W1_err	UVOT_W2	UVOT_W2_err	VIMOS_z	VIMOS_z_err	VISTA_J	VISTA_J_err	VISTA_Ks	VISTA_Ks_err	VISTA_Y	VISTA_Y_err
57986.980000000905	nan	nan	6.167021183698515e-17	1.6849032270499743e-18	1.9193560343670665e-17	1.9359118267777048e-18	5.28174797541369e-17	1.4527384059639514e-18	3.3880280022549503e-17	1.545573680818963e-18	nan	nan	5.1167676916663923e-17	1.4022601077968643e-18	nan	nan	nan	nan	3.289082524846578e-17	1.727020388282301e-18	4.7714632419282274e-17	2.648832238864714e-18	2.2603936864459866e-17	1.7431070776253475e-18	nan	nan	nan	nan	3.251378172786382e-17	1.809826646837629e-18	nan	nan	nan	nan	nan	nan	nan	nan	1.769893622846175e-17	5.3534649905255496e-18	nan	nan	nan	nan	4.3430147834118125e-17	2.013147819266504e-17	nan	nan	nan	nan	6.136449436731249e-17	1.131224702866752e-17	5.258546931307305e-17	9.890683048303093e-18	nan	nan	3.1192712816686084e-17	2.59642832129027e-18	5.082935805001669e-17	3.195188521810771e-18	2.447907195742748e-17	2.0361223063681675e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.126997764719275e-18	4.000838783231244e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.801615191930977e-17	1.4463774182030517e-18	4.617848520473386e-17	3.747175874450571e-18	2.544428377495969e-17	1.2093178440630972e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.356374499010558e-17	7.178838977163973e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.85049242318282e-17	2.067850788637088e-18	4.6970608037480416e-17	1.73246543883108e-18	2.613165456744764e-17	2.9682874422155313e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.717663534513042e-17	5.267692439276772e-19	5.027107823998972e-17	1.357907583279458e-18	2.5772280589322647e-17	4.650006879164123e-19	7.598281758099567e-17	1.3853613555470648e-18
57986.99000000091	nan	nan	6.145204544975929e-17	1.6938954510767173e-18	1.9011468741935494e-17	1.910285031002405e-18	5.258629566642908e-17	1.473888328169072e-18	3.3492748307126e-17	1.5646106827342113e-18	nan	nan	5.103056567986875e-17	1.4110645592371779e-18	nan	nan	nan	nan	3.282731519955064e-17	1.7176489655716331e-18	4.7580637142003585e-17	2.6214163910071153e-18	2.2573724047639658e-17	1.74521711628594e-18	nan	nan	nan	nan	3.2474518651280234e-17	1.8073110928982566e-18	nan	nan	nan	nan	nan	nan	nan	nan	1.7647301344658375e-17	5.367747641985614e-18	nan	nan	nan	nan	4.332488045492027e-17	2.0118188893384397e-17	nan	nan	nan	nan	6.12078651375856e-17	1.1394137776921784e-17	5.244849422212622e-17	9.962291542088586e-18	nan	nan	3.1109625061809127e-17	2.6123046080967864e-18	5.0708500785082386e-17	3.2198540812458064e-18	2.446568427453422e-17	2.0434230800960473e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.1667267757918688e-18	4.003948946176337e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.795238043172075e-17	1.4534180338151908e-18	4.6072285294960655e-17	3.739812194420958e-18	2.5423962186121712e-17	1.2072755160907668e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.34096336642328e-17	7.214891609320023e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.8505581535277582e-17	1.7991507672086522e-18	4.6690927567117376e-17	1.7134928076590138e-18	2.607445670631407e-17	2.8944526669151467e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.716464107062951e-17	5.376700423934332e-19	5.015073821858979e-17	1.3629548789091163e-18	2.5745503421986648e-17	4.681685931812145e-19	7.575566372951167e-17	1.3860085276779832e-18
57987.00000000091	nan	nan	6.123332572387648e-17	1.715456186758042e-18	1.883348024668744e-17	1.9369702646493905e-18	5.235810502889521e-17	1.5321832953502706e-18	3.311308876752591e-17	1.6187953987206572e-18	nan	nan	5.089293477746941e-17	1.4345990186373677e-18	nan	nan	nan	nan	3.276355357232838e-17	1.710826483163554e-18	4.7446664513526775e-17	2.5985099550893573e-18	2.254334947939395e-17	1.747720169584953e-18	nan	nan	nan	nan	3.24339031534131e-17	1.8065061543769242e-18	nan	nan	nan	nan	nan	nan	nan	nan	1.759573122181107e-17	5.381951660911033e-18	nan	nan	nan	nan	4.3220670613509993e-17	2.0103708932581974e-17	nan	nan	nan	nan	6.105052109402936e-17	1.1475232101054332e-17	5.2310897746084615e-17	1.0033203592875575e-17	nan	nan	3.102689221602659e-17	2.6292473422800627e-18	5.058741050718331e-17	3.248060530169426e-18	2.4451962623552988e-17	2.0508524887212698e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.2050671224502294e-18	4.0069747733767466e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7888787566429004e-17	1.4603145533987971e-18	4.596694141050152e-17	3.731916774714455e-18	2.540353946617574e-17	1.205100904957333e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.324832521792282e-17	7.254949693013002e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.850585984693825e-17	1.7067759794815592e-18	4.6410916979112057e-17	1.73316382029116e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.715082979286529e-17	5.695741815088912e-19	5.003013674326036e-17	1.3728749499305123e-18	2.571862523446077e-17	4.72712010262577e-19	7.552952576611328e-17	1.4011259096032389e-18
57987.01000000091	nan	nan	6.101407797925369e-17	1.748766562019732e-18	1.8659573355749886e-17	2.0127354696468704e-18	5.2132868011299626e-17	1.622463527293466e-18	3.2741206723817934e-17	1.7035420477647608e-18	nan	nan	5.0754797959774264e-17	1.4716634271821955e-18	nan	nan	nan	nan	3.2699568468978136e-17	1.7066156759703595e-18	4.731271761059333e-17	2.580375711913478e-18	2.251281157289229e-17	1.750626435047293e-18	nan	nan	4.692363264834395e-17	2.6113134756011043e-18	3.239195092008036e-17	1.8073659838038853e-18	nan	nan	nan	nan	nan	nan	nan	nan	1.7544226814858068e-17	5.39607724979111e-18	nan	nan	nan	nan	4.311750649758954e-17	2.0088041706086704e-17	nan	nan	nan	nan	6.089247341244977e-17	1.1555530337496004e-17	5.217268955513718e-17	1.0103419497745765e-17	nan	nan	3.094451339870257e-17	2.6472292977753185e-18	5.046609339394583e-17	3.2797080534877814e-18	2.4437911626061105e-17	2.0584065157206967e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.2420306608907845e-18	4.009916285238085e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.782536886394333e-17	1.467047455916414e-18	4.5862449745511226e-17	3.723471863159404e-18	2.538301805682754e-17	1.2027891816948497e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3080073733279667e-17	7.297642090954789e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.61305974105256e-17	1.7893414788253104e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.713522102749209e-17	6.189543934939723e-19	4.9909278948838697e-17	1.387577491877588e-18	2.56916489154199e-17	4.785807102047709e-19	7.530440154830643e-17	1.430311912929019e-18
57987.02000000091	nan	nan	6.079432744901644e-17	1.7928100941539714e-18	1.8489699471923637e-17	2.1306330141791104e-18	5.1910544913493676e-17	1.7386224791754525e-18	3.2377007932917723e-17	1.8133657155259246e-18	nan	nan	5.061616890092598e-17	1.5207708994037902e-18	nan	nan	nan	nan	3.263538794878233e-17	1.70506868970606e-18	4.717879946878595e-17	2.5672585201903433e-18	2.248210871121743e-17	1.7539458024180226e-18	8.066771539047238e-18	1.0212028465653424e-18	4.6876796355009725e-17	2.604546624309154e-18	3.234867752770493e-17	1.8098403325576562e-18	2.1593229686148543e-17	1.0030888162057198e-18	nan	nan	nan	nan	nan	nan	1.7492789066844305e-17	5.41012461328121e-18	nan	nan	nan	nan	4.3015376318709046e-17	2.007119073645951e-17	nan	nan	nan	nan	6.073373317148864e-17	1.1635032832233815e-17	5.2033879235689804e-17	1.0172939562024111e-17	nan	nan	3.086248772251856e-17	2.6662219259166004e-18	5.034455556385723e-17	3.31468697029478e-18	2.442353586186817e-17	2.066081113302028e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.277629162711221e-18	4.01277350079529e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.776211984112235e-17	1.4735983151910882e-18	4.575880650390791e-17	3.714460560559241e-18	2.536240037099822e-17	1.2003357730974817e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.290513284589419e-17	7.341636315088188e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.584999329689785e-17	1.877466922759601e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.711783413087873e-17	6.817626484424515e-19	4.9788171901579343e-17	1.406876243060105e-18	2.5664577324504107e-17	4.857141830361802e-19	7.508028525835809e-17	1.4726405327914649e-18
57987.030000000916	nan	nan	6.057409928120998e-17	1.846453178742209e-18	1.8323810223195367e-17	2.2824767119806435e-18	5.169109616324819e-17	1.8747660130369686e-18	3.202039858327073e-17	1.9428555019480736e-18	nan	nan	5.0477061199859676e-17	1.5803020659480612e-18	nan	nan	nan	nan	3.2571040029869284e-17	1.7062261395645503e-18	4.70449130828315e-17	2.5593799597954426e-18	2.2451239247289338e-17	1.7576878290472413e-18	8.059362389513785e-18	1.0188104292293309e-18	4.682807178507287e-17	2.6000454735273447e-18	3.2304098444287154e-17	1.8138750284862367e-18	2.1558767768162115e-17	1.000879748809286e-18	nan	nan	nan	nan	nan	nan	1.744141890902437e-17	5.4240939581368675e-18	nan	nan	nan	nan	4.291426831164517e-17	2.0053159674571875e-17	nan	nan	nan	nan	6.057431135343065e-17	1.1713739940293214e-17	5.1894476291064967e-17	1.0241764098831853e-17	nan	nan	3.078081429349442e-17	2.686195535357242e-18	5.022280307674206e-17	3.3528793902945507e-18	2.4408839869303502e-17	2.0738722081360426e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.3118743155932845e-18	4.015546437699971e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.769903599096241e-17	1.4799497833923848e-18	4.565600789923851e-17	3.7048668359917296e-18	2.534168879298737e-17	1.1977363672185924e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2723755760217255e-17	7.38565586952608e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.556912901516391e-17	1.9920475485152205e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.709868830128393e-17	7.544164341791345e-19	4.9666822607862055e-17	1.4305437074270619e-18	2.5637413292514486e-17	4.940438898666111e-19	7.48571710712362e-17	1.526915897859141e-18
57987.04000000092	nan	nan	6.035341854050621e-17	1.90851988988749e-18	1.8161857459991943e-17	2.4603898293965806e-18	5.1474482314076536e-17	2.0258253946563586e-18	3.167128528955059e-17	2.087239774155241e-18	nan	nan	5.03374883812327e-17	1.648636128264645e-18	nan	nan	nan	nan	3.250655269095121e-17	1.7101164046576642e-18	4.6911061406900934e-17	2.556933252222039e-18	2.24202015038006e-17	1.7618617160688434e-18	8.051635474591303e-18	1.0165642165977505e-18	4.677748087135002e-17	2.5977565450841917e-18	3.2258229030371696e-17	1.8194124878621426e-18	2.1523298302133796e-17	1.000006648015311e-18	nan	nan	nan	nan	nan	nan	1.7390117260964728e-17	5.437985493149167e-18	nan	nan	nan	nan	4.281417073379306e-17	2.0033952301256814e-17	nan	nan	nan	nan	6.041421884500509e-17	1.1791652025237165e-17	5.1754490142196765e-17	1.0309893428653916e-17	nan	nan	3.069949221100849e-17	2.7071194673650132e-18	5.0100841934235133e-17	3.3941608540305784e-18	2.4393828145501372e-17	2.0817757068479587e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.344777723965559e-18	4.018235112208003e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7636112782384135e-17	1.4860855734506092e-18	4.555405015454554e-17	3.6946755416732965e-18	2.532088567863484e-17	1.1949869187721067e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2536195264920177e-17	7.428493948796257e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.5288028885401586e-17	2.12759641472724e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.707780258002385e-17	8.341333911080504e-19	4.9545238014720974e-17	1.4583210673007997e-18	2.5610159621607494e-17	5.034955604757515e-19	7.463505315446248e-17	1.5918020132647457e-18
57987.05000000092	nan	nan	6.013231020990555e-17	1.9778523459002035e-18	1.8003793252436998e-17	2.657615948600034e-18	5.126066404306148e-17	2.1877175128275823e-18	3.1329575087376956e-17	2.2425794800351114e-18	nan	nan	5.019746389636467e-17	1.7242429862599906e-18	nan	nan	nan	nan	3.244195387306061e-17	1.7167551924850164e-18	4.6777247354907225e-17	2.5600787582626454e-18	2.2388994618416808e-17	1.7664738621159863e-18	8.043594417321547e-18	1.0144612919530014e-18	4.6725045392531457e-17	2.59762068910498e-18	3.221108454000941e-17	1.826392248242728e-18	2.1486833412113013e-17	1.0004361290214388e-18	nan	nan	nan	nan	nan	nan	1.7338885030645042e-17	5.4517994290813684e-18	nan	nan	nan	nan	4.2715071864549307e-17	2.0013572529033315e-17	nan	nan	nan	nan	6.025346643818258e-17	1.1868769458681364e-17	5.1613930128321745e-17	1.0377327878920083e-17	nan	nan	3.0618520567817094e-17	2.728962264982341e-18	4.9978678080251075e-17	3.43840191654389e-18	2.4378505146684072e-17	2.0897875012670995e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.3763509096753477e-18	4.0208395391673276e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7573345660017426e-17	1.4919904408308327e-18	4.545292950223238e-17	3.683872427572812e-18	2.529999335548065e-17	1.1920836544865349e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.2342703748199794e-17	7.469023984867583e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.5006717172513944e-17	2.2792054427749624e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.705519585263182e-17	9.188831336602713e-19	4.9423425010374344e-17	1.489928222846671e-18	2.55828190854874e-17	5.1399138531988e-19	7.441392566796384e-17	1.6659360644135722e-18
57987.06000000092	nan	nan	5.991079919243471e-17	2.0533533709525804e-18	1.7849569887622037e-17	2.8687238602951186e-18	5.1049602148700317e-17	2.3572634851307946e-18	3.099517542805206e-17	2.4057398202733723e-18	nan	nan	5.005700112417483e-17	1.805735986212031e-18	nan	nan	nan	nan	3.237726735162413e-17	1.7261336972895237e-18	4.664347390178876e-17	2.5689110293184076e-18	2.2357621079587963e-17	1.7715205803174707e-18	8.035242814651164e-18	1.0124986661494004e-18	4.6670786974533294e-17	2.5995735743760786e-18	3.216268012171381e-17	1.8347515091596595e-18	2.144938514305247e-17	1.002129835075407e-18	nan	nan	nan	nan	nan	nan	1.7287723114558896e-17	5.465535978606768e-18	nan	nan	nan	nan	4.261696000470364e-17	1.999202440390529e-17	nan	nan	nan	nan	6.009206483096669e-17	1.1945092619824658e-17	5.1472805507665145e-17	1.0444067783599217e-17	nan	nan	3.0537898450073237e-17	2.7516918347820465e-18	4.985631740145088e-17	3.485469641584692e-18	2.4362875288442787e-17	2.097903473434993e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.4066053126389163e-18	4.023359732006018e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7510730043984767e-17	1.4976501650429738e-18	4.5352642183929004e-17	3.672444155958007e-18	2.5279014122923303e-17	1.1890230784596212e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.214353321313381e-17	7.506207605760336e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.4725218087956373e-17	2.4427659524001756e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.703088685001024e-17	1.0072192192641011e-18	4.930139042474348e-17	1.5250732074467784e-18	2.5555394429597368e-17	5.254519895525578e-19	7.419378276392082e-17	1.7480112525456497e-18
57987.070000000924	nan	nan	5.968891031283948e-17	2.1340123578365067e-18	1.7699139866887226e-17	3.089492218753954e-18	5.084125754873435e-17	2.5320239225291983e-18	3.066799417331393e-17	2.5742696070436613e-18	nan	nan	4.991611337210885e-17	1.891893324235135e-18	nan	nan	nan	nan	3.231250034891735e-17	1.7381838983342264e-18	4.650974438677347e-17	2.5833691419144558e-18	2.232608419089036e-17	1.7769953839642205e-18	8.026584237654762e-18	1.0106732821588147e-18	4.661472709184229e-17	2.6035462292586992e-18	3.211303081941239e-17	1.8444256684458773e-18	2.1410965461563802e-17	1.0050449476337832e-18	nan	nan	nan	nan	nan	nan	1.7236632397813624e-17	5.4791953562477346e-18	nan	nan	nan	nan	4.251982347581903e-17	1.996931210723608e-17	nan	nan	nan	nan	5.993002462818045e-17	1.2020621894993983e-17	5.1331125458123e-17	1.0510113482805812e-17	nan	nan	3.0457624937344774e-17	2.775275600190668e-18	4.9733765727704953e-17	3.535228981445703e-18	2.4346942946016325e-17	2.106119500372915e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.435552291511464e-18	4.0257957027205385e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7448261329682694e-17	1.5030515312143302e-18	4.525318445035829e-17	3.660378316055519e-18	2.5257950252376638e-17	1.1858019775612123e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.19389352929162e-17	7.539100584285154e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.444355579142912e-17	2.614966296160769e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.700489414957487e-17	1.098114467875126e-18	4.917914102997237e-17	1.5634604519502616e-18	2.5527888371308524e-17	5.377981193142661e-19	7.39746185866159e-17	1.83682734660882e-18
57987.080000000926	nan	nan	5.94666683192744e-17	2.2189174977716795e-18	1.7552455903109194e-17	3.3166858510357026e-18	5.0635591277991423e-17	2.7101312381455103e-18	3.0347939590111834e-17	2.746262656006649e-18	nan	nan	4.977481387705248e-17	1.981658408635668e-18	nan	nan	nan	nan	3.2247655923587905e-17	1.752815006141889e-18	4.6376062210734334e-17	2.6033264980664118e-18	2.2294387225979923e-17	1.782891435060707e-18	8.01762223175669e-18	1.0089820196963992e-18	4.655688706885314e-17	2.609465619755715e-18	3.20621515733929e-17	1.855348843318919e-18	2.1371586256669142e-17	1.0091347605788369e-18	nan	nan	nan	nan	nan	nan	1.718561375422957e-17	5.492777778315936e-18	nan	nan	nan	nan	4.242365061962443e-17	1.9945439957699824e-17	nan	nan	nan	nan	5.976735634224796e-17	1.2095357677203014e-17	5.1188899077939716e-17	1.0575465322418396e-17	nan	nan	3.037769910263162e-17	2.7996806455840556e-18	4.961102883255306e-17	3.5875440252862e-18	2.4330712454567707e-17	2.1144314586106674e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.4632031243376018e-18	4.0281474618642474e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7385934887562134e-17	1.5081823120056828e-18	4.515455256120023e-17	3.647663439005471e-18	2.5236803987425054e-17	1.1824174269311347e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1729161266204334e-17	7.566857335072101e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.416175439258969e-17	2.793188058490995e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.697723617639122e-17	1.1908338057077071e-18	4.9056683540947215e-17	1.6047976071596157e-18	2.5500303600108104e-17	5.509520099634467e-19	7.375642727228086e-17	1.9313144676704156e-18
57987.09000000093	nan	nan	5.92440978849864e-17	2.307258194027951e-18	1.7409470917998636e-17	3.547830249498268e-18	5.043256448625534e-17	2.8901484523895284e-18	3.003492034539383e-17	2.9202334598289585e-18	nan	nan	4.9633115806274466e-17	2.0741281774076202e-18	nan	nan	nan	nan	3.218273710055674e-17	1.7699269138038186e-18	4.624243073552565e-17	2.6286238554853547e-18	2.226253342881105e-17	1.7892015699332512e-18	8.008360316951554e-18	1.0074216999076953e-18	4.649728808119837e-17	2.6172552510455876e-18	3.2010057221244385e-17	1.867454366948532e-18	2.133125934054915e-17	1.014349296911024e-18	nan	nan	nan	nan	nan	nan	1.7134668046438348e-17	5.506283462853692e-18	nan	nan	nan	nan	4.232842979740057e-17	1.9920412413310474e-17	nan	nan	nan	nan	5.96040703939709e-17	1.2169300365723982e-17	5.1046135386381524e-17	1.0640123653709098e-17	nan	nan	3.0298120012382435e-17	2.824873850585261e-18	4.948811243366105e-17	3.642279106027894e-18	2.4314188109458598e-17	2.1228352284793034e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.48956900919857e-18	4.0304150185361144e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.73237460629068e-17	1.5130312501121755e-18	4.5056742784957957e-17	3.6342890132901746e-18	2.5215577543976886e-17	1.1788667956188416e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.1514462072315156e-17	7.588734476777378e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.387983795275318e-17	2.9753755459324724e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.694793120430359e-17	1.284844344146646e-18	4.893402461580505e-17	1.648800840410771e-18	2.5472642777785232e-17	5.648384376580752e-19	7.35392029489422e-17	2.030538066508757e-18
57987.10000000093	nan	nan	5.902122360999566e-17	2.398321146960899e-18	1.7270138039408183e-17	3.781022657508319e-18	5.023213843609478e-17	3.070959620903505e-18	2.9728845500916003e-17	3.0950165042953705e-18	nan	nan	4.949103225832034e-17	2.1685358482682122e-18	nan	nan	nan	nan	3.2117746871257814e-17	1.7894120239913488e-18	4.610885328430514e-17	2.65907383608154e-18	2.2230526013865468e-17	1.7959183251397752e-18	7.998801988023478e-18	1.0059890900985206e-18	4.643595115707096e-17	2.626835779078315e-18	3.195676249879326e-17	1.8806752530184727e-18	2.1289996449287133e-17	1.0206359462259208e-18	nan	nan	nan	nan	nan	nan	1.7083796125980665e-17	5.519712629576463e-18	nan	nan	nan	nan	4.2234149389371434e-17	1.989423407353048e-17	nan	nan	nan	nan	5.944017711330026e-17	1.2242450365671868e-17	5.0902843324405744e-17	1.0704088832983889e-17	nan	nan	3.021888672651051e-17	2.850822014199668e-18	4.9365022193274404e-17	3.699299762208103e-18	2.4297374166521652e-17	2.1313266981710216e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.5146610648577816e-18	4.032598380369662e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.726169017560994e-17	1.5175880415546252e-18	4.495975139882168e-17	3.620245500818314e-18	2.51942731104166e-17	1.175147752411284e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.129508832650975e-17	7.604093925895281e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.359783048658721e-17	3.1599137376182367e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.691699735705625e-17	1.379753876644557e-18	4.8811170856447793e-17	1.6951986762942185e-18	2.5444908538615508e-17	5.793854780401887e-19	7.332293973626441e-17	2.1336924613585856e-18
57987.11000000093	nan	nan	5.879807002277215e-17	2.4914828528483974e-18	1.7134410598649912e-17	4.014785957617602e-18	5.0034274500744826e-17	3.2516879917991344e-18	2.94296245080692e-17	3.2696886450272898e-18	nan	nan	4.934857626394691e-17	2.2642321738941387e-18	nan	nan	nan	nan	3.2052688193876205e-17	1.811157074173015e-18	4.597533314185355e-17	2.6944659313442886e-18	2.219836816636931e-17	1.803033963506201e-18	7.988950714764147e-18	1.0046809084893578e-18	4.637289717853971e-17	2.6381256196163235e-18	3.1902282041034396e-17	1.8949446226296654e-18	2.1247809243609513e-17	1.0279401024703417e-18	nan	nan	nan	nan	nan	nan	1.7032998833403178e-17	5.5330654998164236e-18	nan	nan	nan	nan	4.214079779408657e-17	1.9866909681459576e-17	nan	nan	nan	nan	5.927568674010307e-17	1.2314808087600687e-17	5.0759031755325536e-17	1.0767361221233106e-17	nan	nan	3.013999829840906e-17	2.877491968611464e-18	4.9241763718668543e-17	3.758473556414533e-18	2.428027484233075e-17	2.1399017675701206e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.538490331416642e-18	4.034697553522111e-17	nan	nan	nan	nan	nan	nan	nan	nan	3.7199762519949533e-17	1.5218433199355363e-18	4.486357468853426e-17	3.605524353846702e-18	2.517289284775506e-17	1.1712582718949414e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.107129033521716e-17	7.612405937442424e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.3315755963788753e-17	3.3455267445505975e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.68844526094074e-17	1.4752691744811726e-18	4.868812880904296e-17	1.7437345488057587e-18	2.5417103489544118e-17	5.945250090736063e-19	7.310763174539333e-17	2.2400885014381315e-18
