MJD	ACS_WFC_F475W	ACS_WFC_F475W_err	ACS_WFC_F625W	ACS_WFC_F625W_err	ACS_WFC_F775W	ACS_WFC_F775W_err	ACS_WFC_F850W	ACS_WFC_F850W_err	DECam_Y	DECam_Y_err	DECam_g	DECam_g_err	DECam_i	DECam_i_err	DECam_r	DECam_r_err	DECam_u	DECam_u_err	DECam_z	DECam_z_err	EFOSC2_U	EFOSC2_U_err	EFOSC2_V	EFOSC2_V_err	FourStar_H	FourStar_H_err	FourStar_J	FourStar_J_err	FourStar_J1	FourStar_J1_err	FourStar_Ks	FourStar_Ks_err	LRIS_I	LRIS_I_err	RetroCam_H	RetroCam_H_err	RetroCam_J	RetroCam_J_err	RetroCam_Y	RetroCam_Y_err	SOFI_H	SOFI_H_err	SOFI_Ks	SOFI_Ks_err	Sinistro_g	Sinistro_g_err	Sinistro_i	Sinistro_i_err	Sinistro_r	Sinistro_r_err	Sinistro_w	Sinistro_w_err	Sinistro_z	Sinistro_z_err	Swope_B	Swope_B_err	Swope_V	Swope_V_err	Swope_g	Swope_g_err	Swope_i	Swope_i_err	Swope_r	Swope_r_err	UVOT_U	UVOT_U_err	WFC3_IR_F110W	WFC3_IR_F110W_err	WFC3_IR_F160W	WFC3_IR_F160W_err	WFC3_UVIS1_F336W	WFC3_UVIS1_F336W_err
57985.06000000051	nan	nan	nan	nan	nan	nan	nan	nan	1.0416654620905444e-16	3.2114859529132274e-18	6.690302833743885e-17	4.1887856451529755e-18	1.1056083565343672e-16	3.68999756434852e-18	9.845036232405713e-17	3.635423390572063e-18	1.5222036225174453e-17	2.609389392584094e-18	8.828127670533445e-17	2.668113727417297e-18	nan	nan	9.201815191954657e-17	6.811311928215954e-18	nan	nan	8.540408422331134e-17	8.447289197909591e-19	nan	nan	2.6756913086382202e-17	1.5558291306305554e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1423464227068537e-16	4.005335299288581e-18	9.752167843987537e-17	7.495549323946198e-18	1.1401295959686953e-16	4.257678029486996e-18	2.5781609867892354e-17	6.834356296191231e-18	1.3730536018986236e-16	2.7715270182306977e-17	2.220714203337248e-16	2.1950081347072356e-17	1.8096484996945582e-16	3.862899848324537e-17	9.819897535463036e-17	1.7409121722711755e-17	1.6602954896680685e-16	2.5538951707947803e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.07000000051	nan	nan	nan	nan	nan	nan	nan	nan	1.0362644309342315e-16	3.2557922521372903e-18	6.533483868922843e-17	4.344749457819743e-18	1.1013219193718723e-16	3.791807240754826e-18	9.7438122287776e-17	3.743776893313918e-18	1.4590041990585892e-17	2.6582561269033985e-18	8.782171382738705e-17	2.7198791544273653e-18	nan	nan	9.053530797571354e-17	6.912566509477412e-18	nan	nan	8.522710606444531e-17	8.572541858211035e-19	nan	nan	2.673019741369267e-17	1.5758378220741177e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.138211605211536e-16	3.995534173344248e-18	9.686562092123898e-17	7.520374046267138e-18	1.133179878466399e-16	4.434855167257987e-18	2.5780906749985903e-17	6.834272771359447e-18	1.35960281130297e-16	2.767865455599443e-17	2.202198054259119e-16	2.1919990128556935e-17	1.792240242442757e-16	3.8463373132858765e-17	9.771351476717649e-17	1.738981270645878e-17	1.6461369050857232e-16	2.5494824772372056e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.08000000051	nan	nan	nan	nan	nan	nan	nan	nan	1.0309647237550537e-16	3.302726661738425e-18	6.381415167391675e-17	4.508395735268166e-18	1.0970892736351492e-16	3.899558886791879e-18	9.646008587944101e-17	3.858258866423784e-18	1.3977257977866655e-17	2.7105292351972573e-18	8.736847909237493e-17	2.775121922372973e-18	nan	nan	8.908174152540242e-17	7.026946900173226e-18	nan	nan	8.504872170662873e-17	8.703869467926786e-19	nan	nan	2.6702987773364672e-17	1.5965307091847525e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1340790449336637e-16	3.987183461315591e-18	9.621995250462503e-17	7.539386912104514e-18	1.1266050044396751e-16	4.613134222940078e-18	2.5779613047890586e-17	6.834243793247206e-18	1.3461451136827932e-16	2.7636462722716742e-17	2.1835577248586106e-16	2.188571892680468e-17	1.7748428281724001e-16	3.829188731101801e-17	9.72354002169566e-17	1.7366627178972592e-17	1.6319837295081154e-16	2.5445260952465612e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.09000000051	nan	nan	nan	nan	nan	nan	nan	nan	1.0257649569384561e-16	3.351914000631377e-18	6.234026078642561e-17	4.677978246626778e-18	1.0929095476738694e-16	4.012135327403689e-18	9.551567462480845e-17	3.977675517619672e-18	1.3383422268648169e-17	2.7657210024059295e-18	8.692150216748535e-17	2.833302441023429e-18	nan	nan	8.765708626626031e-17	7.152998341338479e-18	nan	nan	8.48689562878493e-17	8.840351110324984e-19	nan	nan	2.6675290414859128e-17	1.617883482444166e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1299489355854459e-16	3.9802533315689275e-18	9.558412539354657e-17	7.552088308147541e-18	1.120387061047636e-16	4.7877679890845335e-18	2.5777733607654365e-17	6.8342688970168185e-18	1.3326815863215752e-16	2.7588692228907722e-17	2.1647965389757771e-16	2.1847256992462887e-17	1.7574580017036234e-16	3.8114531611842814e-17	9.67645300548759e-17	1.7339568700375265e-17	1.617837354342766e-16	2.5390276242305362e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.100000000515	nan	nan	nan	nan	nan	nan	nan	nan	1.0206637519384822e-16	3.4029947467004485e-18	6.091246227201697e-17	4.851962759464039e-18	1.0887818720253713e-16	4.128517208245562e-18	9.460431198033639e-17	4.100947016831497e-18	1.2808274068879171e-17	2.8233695592365023e-18	8.648071301673332e-17	2.8939124509131503e-18	nan	nan	8.626097755043535e-17	7.289289970548381e-18	nan	nan	8.468783478668673e-17	8.981108159864096e-19	nan	nan	2.664711153434107e-17	1.639871868322879e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1258214700054717e-16	3.9747153078600315e-18	9.495759229544487e-17	7.558055537507829e-18	1.1145081558511723e-16	4.954780305298794e-18	2.5775273216979068e-17	6.834347620452809e-18	1.319213304941482e-16	2.753534091157817e-17	2.1459178112340237e-16	2.1804594008617755e-17	1.7400875070144666e-16	3.793129807938397e-17	9.630080297901342e-17	1.7308641425806764e-17	1.6036991699364253e-16	2.53298871712539e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.11000000052	nan	nan	nan	nan	nan	nan	nan	nan	1.0156597351996985e-16	3.4556266859765443e-18	5.953005508539896e-17	5.029009463975856e-18	1.0847053793665684e-16	4.247782004369978e-18	9.372542329944046e-17	4.227104288089352e-18	1.2251553693720062e-17	2.883041321266e-18	8.604604189717286e-17	2.9564773620490264e-18	nan	nan	8.489305236398189e-17	7.434436122119185e-18	nan	nan	8.450538202397308e-17	9.125306998226207e-19	nan	nan	2.6618457275076178e-17	1.6624717330275703e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1216968401739958e-16	3.9705424740636515e-18	9.433980638933949e-17	7.556943321844878e-18	1.1089504157455173e-16	5.11086218629438e-18	2.5772236605509342e-17	6.8344795040982134e-18	1.305741343780014e-16	2.747640689397807e-17	2.1269248472559065e-16	2.1757720089597998e-17	1.7227330873611537e-16	3.7742180186720116e-17	9.584411802892148e-17	1.727385010842306e-17	1.5895705656712296e-16	2.52641108106185e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.12000000052	nan	nan	nan	nan	nan	nan	nan	nan	1.0107515380793697e-16	3.509485912448962e-18	5.819234084994355e-17	5.2079522925019776e-18	1.0806792044654273e-16	4.369099700579947e-18	9.287843579883549e-17	4.355282386350952e-18	1.1713002552475079e-17	2.9443320998684224e-18	8.561741935511784e-17	3.020557088259288e-18	nan	nan	8.355294930633414e-17	7.587111863762702e-18	nan	nan	8.432162266444509e-17	9.272160353806483e-19	nan	nan	2.658933372782488e-17	1.685659173762839e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1175752372281774e-16	3.967709663840811e-18	9.373022129362975e-17	7.548484275433566e-18	1.1036959858925787e-16	5.25327032141291e-18	2.576862844511862e-17	6.8346640913865955e-18	1.292266775666587e-16	2.7411888581715514e-17	2.107820943878472e-16	2.1706625780257363e-17	1.7053964853983318e-16	3.754717281637366e-17	9.53943745800545e-17	1.723520010291764e-17	1.575452930060789e-16	2.519296478086907e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.13000000052	nan	nan	nan	nan	nan	nan	nan	nan	1.0059377967698605e-16	3.56426729254025e-18	5.689862381702417e-17	5.3877777487544715e-18	1.0767024841326415e-16	4.491726488630429e-18	9.206277852495431e-17	4.4847120280314404e-18	1.1192363133576791e-17	3.0068671886086626e-18	8.519477622234557e-17	3.0857457518238326e-18	nan	nan	8.224030856985526e-17	7.74606339243782e-18	nan	nan	8.413658121838831e-17	9.420927537120848e-19	nan	nan	2.6559746931233463e-17	1.7094105980248895e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1134568514772529e-16	3.96619363413243e-18	9.312829103385655e-17	7.532489486231378e-18	1.098727028654759e-16	5.379737391861777e-18	2.576445335019222e-17	6.834900928769813e-18	1.2787906720990278e-16	2.7341784659322073e-17	2.088609389368112e-16	2.165130205575116e-17	1.6880794432992434e-16	3.734627224202129e-17	9.49514723380502e-17	1.719269736957321e-17	1.561347650846214e-16	2.511646725943409e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.14000000052	nan	nan	nan	nan	nan	nan	nan	nan	1.0012171522212238e-16	3.619684502511934e-18	5.564821082548884e-17	5.567604766412729e-18	1.0727743571736735e-16	4.6149974721742406e-18	9.127788232046427e-17	4.614710379179981e-18	1.0689378989625201e-17	3.070300697335558e-18	8.477804361234481e-17	3.151670584825867e-18	nan	nan	8.095477191945118e-17	7.910114096403067e-18	nan	nan	8.395028204327298e-17	9.570913819898595e-19	nan	nan	2.65297028722227e-17	1.7337027915757668e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1093418724176713e-16	3.965973221549043e-18	9.253347001051886e-17	7.508849314127528e-18	1.0940257225296339e-16	5.488397083494237e-18	2.5759715877907368e-17	6.835189565841546e-18	1.2653141033199887e-16	2.7266094087252876e-17	2.069293463635123e-16	2.1591740321823304e-17	1.670783702875858e-16	3.7139476111466515e-17	9.451531133319204e-17	1.7146348478861573e-17	1.5472561150920878e-16	2.5034636989086978e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.150000000525	nan	nan	nan	nan	nan	nan	nan	nan	9.965882500639658e-17	3.6754697366594584e-18	5.444041126121613e-17	5.746666371710299e-18	1.0688939643405717e-16	4.738319067019526e-18	9.052317979083646e-17	4.744671828795431e-18	1.0203794722464362e-17	3.1343143643919024e-18	8.436715291656316e-17	3.2179902963131485e-18	nan	nan	7.969598267226368e-17	8.078167140629129e-18	nan	nan	8.37627493453822e-17	9.721469174443602e-19	nan	nan	2.6499207486373648e-17	1.7585129758377888e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1052304887481654e-16	3.9670294809033284e-18	9.194521296680651e-17	7.477534495148547e-18	1.0895742610851629e-16	5.577723492633458e-18	2.5754420528510495e-17	6.835529555456675e-18	1.2518381383932898e-16	2.7184816099316037e-17	2.049876438447725e-16	2.152793241562278e-17	1.6535110056989744e-16	3.692678343085307e-17	9.40857919147759e-17	1.709616061660611e-17	1.5331797092823815e-16	2.494749328694625e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.16000000053	nan	nan	nan	nan	nan	nan	nan	nan	9.92049740532064e-17	3.731373171393319e-18	5.327453701682126e-17	5.9242934520947824e-18	1.0650604482838844e-16	4.861161545279897e-18	8.979810527102247e-17	4.874059192231768e-18	9.735355968313274e-18	3.19861603321464e-18	8.396203580065734e-17	3.2843931172278986e-18	nan	nan	7.846358567742181e-17	8.249205391886777e-18	nan	nan	8.357400718143181e-17	9.871986556531204e-19	nan	nan	2.646826665831083e-17	1.78381885550819e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1011228883847793e-16	3.969345805301366e-18	9.136297495650746e-17	7.43859762122891e-18	1.0853548518951807e-16	5.646483346797499e-18	2.5748571745591412e-17	6.835920453846501e-18	1.2383638452801995e-16	2.7097950200521868e-17	2.03036157764579e-16	2.145987060707263e-17	1.6362630932182745e-16	3.67081945500928e-17	9.366281474553538e-17	1.7042141589726066e-17	1.5191198194163257e-16	2.485505605410999e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.17000000053	nan	nan	nan	nan	nan	nan	nan	nan	9.876002783861252e-17	3.787162256873298e-18	5.2149902451440933e-17	6.0999006535370325e-18	1.0612729535047083e-16	4.983051994626821e-18	8.91020947921832e-17	5.002395589548584e-18	9.28380938294061e-18	3.2629379380174127e-18	8.356262420078312e-17	3.350594683388942e-18	nan	nan	7.725722729586527e-17	8.422289406324641e-18	nan	nan	8.338407946018268e-17	1.002189988257266e-18	nan	nan	2.6436886222082777e-17	1.8095986572240467e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0970192584758456e-16	3.972908027365238e-18	9.078621131179707e-17	7.392175047142249e-18	1.0813497154762065e-16	5.693699159696894e-18	2.5742173916354788e-17	6.836361820729889e-18	1.2248922909156298e-16	2.700549616535074e-17	2.0107521373541468e-16	2.1387547600816114e-17	1.6190417068823575e-16	3.6483711149486123e-17	9.324628079603868e-17	1.6984299832584423e-17	1.505077831104244e-16	2.4757345785949763e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.18000000053	nan	nan	nan	nan	nan	nan	nan	nan	9.832385228367717e-17	3.842620894858906e-18	5.106582435065548e-17	6.272974277670299e-18	1.0575306263070081e-16	5.103567838735003e-18	8.843458604851111e-17	5.129257109102888e-18	8.848902626887356e-18	3.3270349068503374e-18	8.316885031984481e-17	3.416335873047521e-18	nan	nan	7.607655538023931e-17	8.596554085623319e-18	nan	nan	8.319298994404513e-17	1.0170681821872387e-18	nan	nan	2.6405071961539853e-17	1.835831160115182e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0929197854169089e-16	3.97770450130996e-18	9.021437761107724e-17	7.338489257548619e-18	1.077541084224325e-16	5.7186215881577954e-18	2.5735231371888568e-17	6.836853219420339e-18	1.211424541284287e-16	2.6907454036435292e-17	1.9910513661955107e-16	2.1310956538767827e-17	1.6018485882587521e-16	3.6253336227518285e-17	9.283609133917921e-17	1.692264441396242e-17	1.491055129663343e-16	2.465438358309491e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.19000000053	nan	nan	nan	nan	nan	nan	nan	nan	9.789631374681944e-17	3.897548549584085e-18	5.002162188650442e-17	6.4430619789002265e-18	1.0538326147495302e-16	5.222330980596116e-18	8.779501836411453e-17	5.2542662806713116e-18	8.430384350728402e-18	3.3906825600619223e-18	8.278064662381044e-17	3.481380680156242e-18	nan	nan	7.492121925484785e-17	8.771204487935052e-18	nan	nan	8.300076225067553e-17	1.0317841498387441e-18	nan	nan	2.6372829610709666e-17	1.8624957190711217e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0888246548656002e-16	3.983726165731037e-18	8.96469296468314e-17	7.277851705929576e-18	1.0739112013526376e-16	5.720709590267108e-18	2.572774838742964e-17	6.8373942169290384e-18	1.1979616614967538e-16	2.6803824123657715e-17	1.9712625055030362e-16	2.1230091003301727e-17	1.5846854791539094e-16	3.6017074089809416e-17	9.243214794458056e-17	1.6857185044688098e-17	1.4770531002134632e-16	2.454619116313529e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.200000000536	nan	nan	nan	nan	nan	nan	nan	nan	9.747727901618661e-17	3.95175932805125e-18	4.9016616577611923e-17	6.609764038433632e-18	1.0501780685982418e-16	5.3390025761722674e-18	8.718283265997642e-17	5.377086330740835e-18	8.02800418038978e-18	3.4536755579961713e-18	8.239794583801594e-17	3.545514176993277e-18	nan	nan	7.379086969567754e-17	8.94551116883161e-18	nan	nan	8.280741985456534e-17	1.0462922173908297e-18	nan	nan	2.6340164854169633e-17	1.8895722815217744e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0847340517564718e-16	3.990966587086414e-18	8.90833233935186e-17	7.210666111208998e-18	1.0704423198294807e-16	5.699617376074927e-18	2.5719729182626578e-17	6.837984384063952e-18	1.1845047158655172e-16	2.6694607003663545e-17	1.9513887895325335e-16	2.1144945021110883e-17	1.5675541217331864e-16	3.577493033920625e-17	9.203435247309578e-17	1.6787932085949233e-17	1.4630731277728142e-16	2.4432790873082244e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.21000000054	nan	nan	nan	nan	nan	nan	nan	nan	9.706661530204982e-17	4.005081057312617e-18	4.8050132249413095e-17	6.7727259956508456e-18	1.0465661392785493e-16	5.4532784130487156e-18	8.659747142098491e-17	5.497416164146261e-18	7.641512702494468e-18	3.515825933058717e-18	8.202068094345475e-17	3.608540599063596e-18	nan	nan	7.268515891048252e-17	9.118805331396154e-18	nan	nan	8.261298608862264e-17	1.0605498965879086e-18	nan	nan	2.6307083327417022e-17	1.9170413984937364e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0806481603157759e-16	3.999421983969391e-18	8.852301497539776e-17	7.137432164162053e-18	1.0671167013166866e-16	5.655187550225568e-18	2.5711177921799587e-17	6.83862329552495e-18	1.1710547679809427e-16	2.657980351979553e-17	1.9314334456743333e-16	2.105551306777964e-17	1.5504562586408177e-16	3.5526911866999375e-17	9.164260707125052e-17	1.6714896558322677e-17	1.4491165973536748e-16	2.4314205702624346e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.22000000054	nan	nan	nan	nan	nan	nan	nan	nan	9.666419022921402e-17	4.0573543790034955e-18	4.712149499450079e-17	6.931632434289727e-18	1.0429959798278469e-16	5.564884850589945e-18	8.603837866304302e-17	5.614986002973191e-18	7.27066144976804e-18	3.576961527258109e-18	8.16487851731328e-17	3.670281570104789e-18	nan	nan	7.160374051893621e-17	9.29047398531551e-18	nan	nan	8.241748414574621e-17	1.0745176637890944e-18	nan	nan	2.6273590617236697e-17	1.9448842306594247e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0765671640761985e-16	4.009091232375321e-18	8.796546063443874e-17	7.058749551199622e-18	1.06391661510857e-16	5.58745026742825e-18	2.570209871419754e-17	6.8393105299950475e-18	1.157612880787202e-16	2.645941478245416e-17	1.9113996946648449e-16	2.0961790073111485e-17	1.533393633119901e-16	3.5273026845256e-17	9.125681416574461e-17	1.6638090151559584e-17	1.4351848940580777e-16	2.41904592982231e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.23000000054	nan	nan	nan	nan	nan	nan	nan	nan	9.626987182944095e-17	4.1084318754938116e-18	4.6230033133047264e-17	7.086201743672134e-18	1.0394667448475798e-16	5.6735752695885146e-18	8.550499990021762e-17	5.729553609781844e-18	6.915202886471681e-18	3.636924546092394e-18	8.128219200836413e-17	3.730574474312083e-18	nan	nan	7.054626953284007e-17	9.459955251916238e-18	nan	nan	8.222093708039184e-17	1.088158748884581e-18	nan	nan	2.6239692262065816e-17	1.973082550045159e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0724912458915503e-16	4.019975852260537e-18	8.741011669816464e-17	6.975322143920878e-18	1.0608243370708657e-16	5.4966286795457894e-18	2.569249561425225e-17	6.840045670227779e-18	1.1441801166581554e-16	2.633344216989311e-17	1.8912907507977274e-16	2.0863771427261643e-17	1.516367989132374e-16	3.501328472025886e-17	9.087687645795121e-17	1.6557525235165713e-17	1.4212794031734694e-16	2.4061575978097524e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.240000000544	nan	nan	nan	nan	nan	nan	nan	nan	9.588352853389762e-17	4.158177237354045e-18	4.5375077173340954e-17	7.236181699268147e-18	1.0359775904562321e-16	5.779126977035399e-18	8.499678211199303e-17	5.8409010239977725e-18	6.5748903938889495e-18	3.695570232415755e-18	8.092083517516279e-17	3.789270975602386e-18	nan	nan	6.951240233640129e-17	9.626733903682786e-18	nan	nan	8.20233678101318e-17	1.1014389357368336e-18	nan	nan	2.620539375235655e-17	2.0016187380121287e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0684205879514136e-16	4.032079975783809e-18	8.685643954756686e-17	6.8879621250854374e-18	1.0578221485806434e-16	5.383151489008871e-18	2.568237262182991e-17	6.840828303130746e-18	1.13075753747319e-16	2.6201887329460036e-17	1.871109822134783e-16	2.076145298773093e-17	1.4993810714790128e-16	3.474769620704403e-17	9.050269691844147e-17	1.6473214869823517e-17	1.4074015102683785e-16	2.3927580748151867e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.250000000546	nan	nan	nan	nan	nan	nan	nan	nan	9.550502916561367e-17	4.2064644782124255e-18	4.4555959772431523e-17	7.38134572983577e-18	1.0325276742413263e-16	5.88133851296512e-18	8.451317371055592e-17	5.948831745139489e-18	6.249478255844219e-18	3.752765658969379e-18	8.056464864054258e-17	3.8462356789583195e-18	nan	nan	6.850179666656612e-17	9.79033719066453e-18	nan	nan	8.182479911720669e-17	1.114326375087729e-18	nan	nan	2.6170700530935793e-17	2.0304757800692958e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0643553717957354e-16	4.0454102977030376e-18	8.630388558498355e-17	6.797593721672303e-18	1.0548923354652462e-16	5.247674098359161e-18	2.5671733682479724e-17	6.841658019845375e-18	1.117346204693028e-16	2.6064752179296786e-17	1.8508601107165395e-16	2.0654831087280055e-17	1.4824346259194382e-16	3.447627328503364e-17	9.013417878145245e-17	1.6385172819707458e-17	1.3935526012880563e-16	2.3788499318904057e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.26000000055	nan	nan	nan	nan	nan	nan	nan	nan	9.513424293196063e-17	4.2531772003187024e-18	4.377201569684283e-17	7.52148975918068e-18	1.0291161552124805e-16	5.980027309751148e-18	8.405362450816529e-17	6.053168302867668e-18	5.938721644269582e-18	3.808388635038968e-18	8.021356660891733e-17	3.901344925961424e-18	nan	nan	6.751411159341528e-17	9.9503309799206e-18	nan	nan	8.162525365007024e-17	1.1267914103342912e-18	nan	nan	2.6135617993362813e-17	2.0596372580243194e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0602957783293896e-16	4.05997600848345e-18	8.575191120194553e-17	6.705256090565532e-18	1.052017186942461e-16	5.091110746742162e-18	2.5660582687679757e-17	6.842534415822924e-18	1.103947179435485e-16	2.5922038910515498e-17	1.8305448127725765e-16	2.0543902542834195e-17	1.465530399292156e-16	3.4199029194761746e-17	8.977122553948881e-17	1.6293413565746264e-17	1.3797340626501252e-16	2.3644358123484507e-17	nan	nan	nan	nan	nan	nan	nan	nan
57985.27000000055	nan	nan	nan	nan	nan	nan	nan	nan	9.477103941714527e-17	4.2982079120846375e-18	4.3022581783406264e-17	7.65642952874041e-18	1.0257421937538573e-16	6.07502765865834e-18	8.361758568457118e-17	6.153750160574298e-18	5.642376604804814e-18	3.862326720722949e-18	7.986752351847276e-17	3.954485715006911e-18	nan	nan	6.654900750061393e-17	1.010631621568138e-17	nan	nan	8.14247539249268e-17	1.1388064161841944e-18	nan	nan	2.610015148828398e-17	2.0890873399265332e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0562419878366869e-16	4.075788710749982e-18	8.519997274713289e-17	6.6121047522534475e-18	1.0491789945607996e-16	4.914681268851712e-18	2.564892347507999e-17	6.843457090896791e-18	1.090561522551217e-16	2.5773749989869655e-17	1.8101671189314445e-16	2.0428664665453972e-17	1.4486701396346157e-16	3.391597843569429e-17	8.941374093780423e-17	1.6197952319898552e-17	1.365947281340233e-16	2.3495184336773952e-17	nan	nan	nan	nan	nan	nan	nan	nan
