MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56711.58000001475	nan	nan	1.9685586968534192e-17	1.6131160105827094e-18	2.5430459117110818e-17	2.827209084512008e-18	nan	nan	nan	nan	2.652219079088103e-17	3.2589420593333217e-18	2.5992752028807716e-17	4.848284018384752e-16	2.174474550785132e-17	2.134817128088022e-18	nan	nan
56711.63000001475	nan	nan	1.9668540424046977e-17	1.6093190807414418e-18	2.5408542420488075e-17	2.8057647014379384e-18	nan	nan	nan	nan	2.64995358942208e-17	3.3765820460009744e-18	2.6012830696873824e-17	4.827890616980894e-16	2.172530510936998e-17	2.151695017772464e-18	nan	nan
56711.680000014756	nan	nan	1.965150863988657e-17	1.6023657634954056e-18	2.538664461515659e-17	2.7781986870672425e-18	nan	nan	nan	nan	2.6476900349199955e-17	3.491450424027888e-18	2.6032854797496085e-17	4.807448919530074e-16	2.1705882089098256e-17	2.1523222691388853e-18	nan	nan
56711.73000001476	nan	nan	1.9634491606103057e-17	1.5926739999468154e-18	2.5364765675376595e-17	2.746420797864981e-18	nan	nan	nan	nan	2.6454284119692745e-17	3.594028167374099e-18	2.6052823895269216e-17	4.786958863282019e-16	2.16864764482647e-17	2.1366135581196517e-18	nan	nan
56711.78000001476	nan	nan	1.961748930759155e-17	1.5808779838487695e-18	2.5342905608514902e-17	2.7128767794855724e-18	nan	nan	nan	nan	2.643168721835602e-17	3.677155861341908e-18	2.6072737552982682e-17	4.766420385721964e-16	2.1667088148240338e-17	2.1053230448304428e-18	nan	nan
56711.830000014765	nan	nan	1.9600501732368395e-17	1.5678218377641544e-18	2.532106435956053e-17	2.6805089815195866e-18	nan	nan	nan	nan	2.6409109630797797e-17	3.7357520682364345e-18	2.609259533161283e-17	4.745833424573538e-16	2.1647717179413913e-17	2.06009170817961e-18	nan	nan
56711.88000001477	nan	nan	1.9583528867051247e-17	1.5545458835033673e-18	2.5299241944489664e-17	2.652669660913328e-18	nan	nan	nan	nan	2.638655131056908e-17	3.766543932614353e-18	2.611239679031856e-17	4.725197917801651e-16	2.1628363538913636e-17	2.0035446651507207e-18	nan	nan
56711.93000001477	nan	nan	1.956657069786443e-17	1.542261088871629e-18	2.5277438331682744e-17	2.632966368070998e-18	nan	nan	nan	nan	2.636401227288089e-17	3.767870764406763e-18	2.6132141486433664e-17	4.704513803615352e-16	2.1609027192105944e-17	1.939429883964925e-18	nan	nan
56711.98000001477	nan	nan	1.954962721582809e-17	1.5323064891606211e-18	2.5255653516602592e-17	2.62502377655867e-18	nan	nan	nan	nan	2.634149248085661e-17	3.739579750850922e-18	2.6151828975460826e-17	4.683781020470837e-16	2.158970813541824e-17	1.8727708779769884e-18	nan	nan
56712.030000014776	nan	nan	1.9532698403998028e-17	1.5260849731565838e-18	2.5233887469584896e-17	2.6311391309870415e-18	nan	nan	nan	nan	2.631899192923292e-17	3.683017901633654e-18	2.6171458811063397e-17	4.66299950707435e-16	2.1570406353769105e-17	1.8099621546775468e-18	nan	nan
56712.08000001478	nan	nan	1.951578425212109e-17	1.5249485310864222e-18	2.5212140182780616e-17	2.6489917855287538e-18	nan	nan	nan	nan	2.6296510592136723e-17	3.601120638457479e-18	2.6191030545061624e-17	4.642169202385203e-16	2.1551121820587482e-17	1.7586670163741967e-18	nan	nan
56712.13000001478	nan	nan	1.94988847471801e-17	1.5290936510110063e-18	2.5190411639223964e-17	2.6749341549784736e-18	nan	nan	nan	nan	2.6274048465292862e-17	3.498595962805988e-18	2.62105437274233e-17	4.621290045618743e-16	2.153185452819599e-17	1.7273065348453772e-18	nan	nan
56712.180000014785	nan	nan	1.9481999875102868e-17	1.5372387593379828e-18	2.516870181263251e-17	2.7053367288902154e-18	nan	nan	nan	nan	2.625160552381625e-17	3.382190610821845e-18	2.6229997906259148e-17	4.6003619762494055e-16	2.1512604465534765e-17	1.723829663747651e-18	nan	nan
56712.23000001479	nan	nan	1.9465129622844193e-17	1.547968260519588e-18	2.514701070885723e-17	2.7368273594427734e-18	nan	nan	nan	nan	2.622918174939711e-17	3.2609902789682104e-18	2.6249392627814418e-17	4.579384934013735e-16	2.1493371610036927e-17	1.7493551825990517e-18	nan	nan
56712.28000001479	nan	nan	1.9448273982039836e-17	1.5599152364593934e-18	2.5125338299384546e-17	2.7664464853321274e-18	nan	nan	nan	nan	2.6206777128870134e-17	3.146624603179881e-18	2.6268727436463125e-17	4.558358858913502e-16	2.1474155960065703e-17	1.796458610692743e-18	nan	nan
56712.330000014794	nan	nan	1.9431432935392477e-17	1.5718307470256204e-18	2.510368455873651e-17	2.7917345189816004e-18	nan	nan	nan	nan	2.6184391654214154e-17	3.0531101259708315e-18	2.6288001874701718e-17	4.537283691218771e-16	2.1454957470068913e-17	1.8566492741738825e-18	nan	nan
56712.3800000148	nan	nan	1.9414606473336507e-17	1.5826307748209456e-18	2.5082049493065992e-17	2.8107716880511214e-18	nan	nan	nan	nan	2.6162025291075775e-17	2.9959177982770246e-18	2.6307215483141555e-17	4.516159371471024e-16	2.143577616607144e-17	1.9220279307988196e-18	nan	nan
56712.4300000148	nan	nan	1.939779458176456e-17	1.591425104891487e-18	2.5060433052890693e-17	2.8221901773017953e-18	nan	nan	nan	nan	2.613967803027683e-17	2.9896637829145313e-18	2.6326367800502367e-17	4.494985840486342e-16	2.141661200182113e-17	1.9859070895466563e-18	nan	nan
56712.4800000148	nan	nan	1.9380997249056304e-17	1.5975332840212363e-18	2.5038835257323302e-17	2.8251734259524137e-18	nan	nan	nan	nan	2.611734986492288e-17	3.0364048646084736e-18	2.6345458363606013e-17	4.473763039358525e-16	2.1397464978331957e-17	2.0429757137336557e-18	nan	nan
56712.530000014805	nan	nan	1.936421446038149e-17	1.6004924446195756e-18	2.5017256060245508e-17	2.8194524112927557e-18	nan	nan	nan	nan	2.609504077609425e-17	3.1224991187921773e-18	2.6364486707368643e-17	4.45249090946234e-16	2.1378335046626012e-17	2.0892289659057265e-18	nan	nan
56712.58000001481	nan	nan	1.934744620455366e-17	1.6000605253902716e-18	2.4995695471726007e-17	2.805304142348812e-18	nan	nan	nan	nan	2.607275073427851e-17	3.2323443928133658e-18	2.6383452364793627e-17	4.431169392456728e-16	2.135922223335696e-17	2.121818263618468e-18	nan	nan
56712.63000001481	nan	nan	1.9330692470662173e-17	1.59621750337533e-18	2.497415346080611e-17	2.783554691789702e-18	nan	nan	nan	nan	2.605047973800023e-17	3.351482701503531e-18	2.6402354866968244e-17	4.4097984302880585e-16	2.1340126509108708e-17	2.1389062506293087e-18	nan	nan
56712.680000014814	nan	nan	1.9313953243799186e-17	1.5891656700898624e-18	2.495263002635312e-17	2.7555844205341453e-18	nan	nan	nan	nan	2.6028227758021105e-17	3.467741033139441e-18	2.6421193743050838e-17	4.3883779651934073e-16	2.1321047855263367e-17	2.1395597884535084e-18	nan	nan
56712.73000001482	nan	nan	1.9297228511527127e-17	1.579329281423142e-18	2.4931125124205006e-17	2.7233301923007873e-18	nan	nan	nan	nan	2.600599479743333e-17	3.5715067181604376e-18	2.64399685202691e-17	4.366907939703863e-16	2.1301986261966714e-17	2.1236929644343313e-18	nan	nan
56712.78000001482	nan	nan	1.9280518262189116e-17	1.5673524005851525e-18	2.4909638763200248e-17	2.6892747863712702e-18	nan	nan	nan	nan	2.5983780816542977e-17	3.655566553310993e-18	2.6458678723911156e-17	4.345388296647851e-16	2.1282941705859404e-17	2.0920629132889187e-18	nan	nan
56712.83000001482	nan	nan	1.9263822484266147e-17	1.5540927610296444e-18	2.4888170911280555e-17	2.6564078616059594e-18	nan	nan	nan	nan	2.5961585822294074e-17	3.7148101015881024e-18	2.6477323877317872e-17	4.323818979154508e-16	2.1263914184494495e-17	2.046318445474003e-18	nan	nan
56712.880000014826	nan	nan	1.9247141161780553e-17	1.5406080729500948e-18	2.4866721572774124e-17	2.628138439662612e-18	nan	nan	nan	nan	2.593940978170707e-17	3.745949955283601e-18	2.6495903501877053e-17	4.302199930657059e-16	2.124490365558181e-17	1.9891003716365152e-18	nan	nan
56712.93000001483	nan	nan	1.923047428682018e-17	1.5281302430837258e-18	2.4845290707368314e-17	2.6081369036830425e-18	nan	nan	nan	nan	2.591725266980905e-17	3.74731924293419e-18	2.651441711701639e-17	4.280531094896258e-16	2.1225910140295915e-17	1.9241863052319213e-18	nan	nan
56712.98000001483	nan	nan	1.9213821843428724e-17	1.518021930302514e-18	2.4823878317166994e-17	2.600090172327361e-18	nan	nan	nan	nan	2.589511450182732e-17	3.7187643735038206e-18	2.6532864240195737e-17	4.2588124159237747e-16	2.120693360172257e-17	1.8566511163684247e-18	nan	nan
56713.030000014835	nan	nan	1.9197183819235115e-17	1.511710702201409e-18	2.4802484378049804e-17	2.6063329707577442e-18	nan	nan	nan	nan	2.587299523589576e-17	3.661636614980302e-18	2.6551244386900496e-17	4.23704383810574e-16	2.1187974021856262e-17	1.7929723426143943e-18	nan	nan
56713.08000001484	nan	nan	1.918056020230309e-17	1.510571347123068e-18	2.4781108873819928e-17	2.624506889079784e-18	nan	nan	nan	nan	2.5850894872494578e-17	3.578883202303508e-18	2.6569557070635618e-17	4.2152253061261994e-16	2.1169031397535e-17	1.7409343875083527e-18	nan	nan
56713.13000001484	nan	nan	1.9163950979995108e-17	1.5148035414977458e-18	2.475975179812038e-17	2.6509018218738044e-18	nan	nan	nan	nan	2.5828813380765444e-17	3.475236740996138e-18	2.6587801802915988e-17	4.193356764990677e-16	2.1150105712081445e-17	1.7091099254597391e-18	nan	nan
56713.18000001484	nan	nan	1.9147356141037647e-17	1.5231043845913628e-18	2.4738413117712276e-17	2.681825173805523e-18	nan	nan	nan	nan	2.5806750747156806e-17	3.3574910692823983e-18	2.6605978093261537e-17	4.171438160029702e-16	2.113119693328572e-17	1.7055941777252332e-18	nan	nan
56713.230000014846	nan	nan	1.913077567358601e-17	1.5340335009624647e-18	2.471709283810819e-17	2.713847789569884e-18	nan	nan	nan	nan	2.5784706967556575e-17	3.234815922756968e-18	2.6624085449189885e-17	4.149469436902453e-16	2.1112305078224024e-17	1.7315258597058324e-18	nan	nan
56713.28000001485	nan	nan	1.9114209561262436e-17	1.5461998680669205e-18	2.4695790922217018e-17	2.7439626708477085e-18	nan	nan	nan	nan	2.5762682007944306e-17	3.1189795294378343e-18	2.6642123376207843e-17	4.1274505416003487e-16	2.1093430103855686e-17	1.7793456479008806e-18	nan	nan
56713.33000001485	nan	nan	1.9097657796281597e-17	1.558332865970351e-18	2.467450736622881e-17	2.7696730779491565e-18	nan	nan	nan	nan	2.5740675868061793e-17	3.024203866669911e-18	2.6660091377805667e-17	4.1053814204506875e-16	2.1074572000239393e-17	1.8404081693269917e-18	nan	nan
56713.380000014855	nan	nan	1.908112036270504e-17	1.5693302551880488e-18	2.4653242163578177e-17	2.7890319363652175e-18	nan	nan	nan	nan	2.5718688522035244e-17	2.9662204262290497e-18	2.6677988955449355e-17	4.08326202012039e-16	2.1055730756063436e-17	1.9066857944941556e-18	nan	nan
56713.43000001486	nan	nan	1.9064597248701502e-17	1.578287368665131e-18	2.4631995285562702e-17	2.800653056031841e-18	nan	nan	nan	nan	2.5696719960584114e-17	2.9598983375572358e-18	2.6695815608573623e-17	4.061092287619668e-16	2.10369063586646e-17	1.971400650245455e-18	nan	nan
56713.48000001486	nan	nan	1.904808844507259e-17	1.5845130927192932e-18	2.4610766719311587e-17	2.803709250220437e-18	nan	nan	nan	nan	2.5674770170273852e-17	3.0073290149420053e-18	2.6713570834572974e-17	4.038872170305847e-16	2.1018098804160072e-17	2.0291849017782596e-18	nan	nan
56713.53000001486	nan	nan	1.9031593936665972e-17	1.587537531079804e-18	2.45895564448323e-17	2.7979279870192762e-18	nan	nan	nan	nan	2.56528391177784e-17	3.0946370570059565e-18	2.6731254128798025e-17	4.0166016158870524e-16	2.0999308046781955e-17	2.076000523660175e-18	nan	nan
56713.58000001487	nan	nan	1.9015113710952908e-17	1.5871149845518604e-18	2.4568364446213426e-17	2.7835897073372574e-18	nan	nan	nan	nan	2.5630926804249447e-17	3.205954174825433e-18	2.674886498454461e-17	3.9942805724261255e-16	2.098053408803193e-17	2.1089810361093157e-18	nan	nan
56713.63000001487	nan	nan	1.8998647755466087e-17	1.5832250873703838e-18	2.4547190719340535e-17	2.761531034607188e-18	nan	nan	nan	nan	2.5609033214523985e-17	3.3266036889965343e-18	2.6766402893049273e-17	3.9719089883444296e-16	2.096177691590686e-17	2.126279835309502e-18	nan	nan
56713.68000001487	nan	nan	1.8982196058579177e-17	1.5760731275826573e-18	2.452603523567584e-17	2.7331507288991055e-18	nan	nan	nan	nan	2.5587158308539608e-17	3.4442614113015327e-18	2.6783867343479178e-17	3.949486812425776e-16	2.0943036525148656e-17	2.126959795000168e-18	nan	nan
56713.730000014875	nan	nan	1.8965758610449507e-17	1.5660897384032666e-18	2.450489798842266e-17	2.700413113590121e-18	nan	nan	nan	nan	2.5565302098596603e-17	3.549221291993603e-18	2.680125782292715e-17	3.927013993820308e-16	2.0924312884829938e-17	2.1109345436135778e-18	nan	nan
56713.78000001488	nan	nan	1.8949335395040166e-17	1.5539289556515927e-18	2.448377896773492e-17	2.6658383617809527e-18	nan	nan	nan	nan	2.5543464556357816e-17	3.6342170133778665e-18	2.681857381640303e-17	3.9044904820485307e-16	2.09056059809108e-17	2.078963923112334e-18	nan	nan
56713.83000001488	nan	nan	1.8932926401794622e-17	1.5404623099716163e-18	2.4462678136187785e-17	2.6324642051540146e-18	nan	nan	nan	nan	2.5521645665071705e-17	3.694110021713237e-18	2.6835814806827384e-17	3.8819162270052455e-16	2.0886915791917935e-17	2.0327041990644584e-18	nan	nan
56713.880000014884	nan	nan	1.891653161521451e-17	1.526765197119947e-18	2.4441595509133798e-17	2.6037573548426253e-18	nan	nan	nan	nan	2.5499845415995868e-17	3.725598923592335e-18	2.6852980275021752e-17	3.85929117896362e-16	2.0868242329455686e-17	1.974811631740893e-18	nan	nan
56713.93000001489	nan	nan	1.8900151026768702e-17	1.5140908167761132e-18	2.4420531036812424e-17	2.5834522624478695e-18	nan	nan	nan	nan	2.5478063790511977e-17	3.727010935263812e-18	2.6870069699703915e-17	3.8366152885793e-16	2.0849585545031232e-17	1.9090927241273585e-18	nan	nan
56713.98000001489	nan	nan	1.888378462405256e-17	1.5038259159006539e-18	2.4399484723685928e-17	2.5752994110543405e-18	nan	nan	nan	nan	2.5456300764418696e-17	3.698191693507004e-18	2.6887082557479533e-17	3.8138885068944716e-16	2.0830945455664708e-17	1.8406736118990354e-18	nan	nan
56714.03000001489	nan	nan	1.8867432392864134e-17	1.4974232218449779e-18	2.437845655893364e-17	2.5816716846374812e-18	nan	nan	nan	nan	2.543455633010854e-17	3.6404965731804585e-18	2.690401832283291e-17	3.79111078534204e-16	2.0812322020275084e-17	1.7761151779507516e-18	nan	nan
56714.080000014896	nan	nan	1.885109432151902e-17	1.4962807980250513e-18	2.4357446505528537e-17	2.600172260839782e-18	nan	nan	nan	nan	2.5412830463660206e-17	3.556883969874084e-18	2.69208764681222e-17	3.768282075749875e-16	2.0793715234944087e-17	1.7233246376267403e-18	nan	nan
56714.1300000149	nan	nan	1.8834770397709245e-17	1.500601573487737e-18	2.433645457421192e-17	2.6270270841312593e-18	nan	nan	nan	nan	2.539112316704629e-17	3.4521103892743946e-18	2.693765646357068e-17	3.7454023303449963e-16	2.0775125098444308e-17	1.6910291627317434e-18	nan	nan
56714.1800000149	nan	nan	1.881846060884037e-17	1.5090608707837795e-18	2.431548072586809e-17	2.658479379492492e-18	nan	nan	nan	nan	2.5369434410187584e-17	3.3330159455541887e-18	2.6954357777258105e-17	3.7224715017578578e-16	2.075655157375042e-17	1.6874737445439173e-18	nan	nan
56714.230000014904	nan	nan	1.8802164945349436e-17	1.5201930886903423e-18	2.4294524969073896e-17	2.691041994989456e-18	nan	nan	nan	nan	2.5347764173160188e-17	3.2088539017249345e-18	2.6970979875114592e-17	3.699489543026742e-16	2.0737994644777903e-17	1.7138174736632175e-18	nan	nan
56714.28000001491	nan	nan	1.8785883390150717e-17	1.5325825658964993e-18	2.4273587280302536e-17	2.7216597389054663e-18	nan	nan	nan	nan	2.532611244977331e-17	3.091531565369641e-18	2.6987522220912578e-17	3.676456407602059e-16	2.071945431232656e-17	1.7623630240042234e-18	nan	nan
56714.33000001491	nan	nan	1.8769615935395627e-17	1.5449366539003037e-18	2.425266764042419e-17	2.7477983312315005e-18	nan	nan	nan	nan	2.5304479216807353e-17	2.9954791140730007e-18	2.7003984276259053e-17	3.653372049350827e-16	2.07009305555834e-17	1.8243071163863186e-18	nan	nan
56714.38000001491	nan	nan	1.875336256673746e-17	1.5561345834998645e-18	2.4231766035026914e-17	2.7674832016640786e-18	nan	nan	nan	nan	2.52828644647757e-17	2.9366933464818812e-18	2.7020365500587907e-17	3.6302364225610917e-16	2.068242336454264e-17	1.8914918126107716e-18	nan	nan
56714.430000014916	nan	nan	1.873712327171843e-17	1.5652570238880549e-18	2.4210882449516074e-17	2.7793095276832796e-18	nan	nan	nan	nan	2.5261268177894125e-17	2.930301904448202e-18	2.7036665351151747e-17	3.607049481946469e-16	2.066393271164285e-17	1.9570482705984012e-18	nan	nan
56714.48000001492	nan	nan	1.8720898039367273e-17	1.5716021132973718e-18	2.4190016878201085e-17	2.7824395667867402e-18	nan	nan	nan	nan	2.5239690337657327e-17	2.9784316446398448e-18	2.7052883283016462e-17	3.5838111826507326e-16	2.064545859835945e-17	2.0155520674356476e-18	nan	nan
56714.53000001492	nan	nan	1.870468685869649e-17	1.5746927825887814e-18	2.4169169301620656e-17	2.7765972644420796e-18	nan	nan	nan	nan	2.5218130932855132e-17	3.0669685320568604e-18	2.7069018749048972e-17	3.560521480252371e-16	2.0627000984296775e-17	2.0629325102785417e-18	nan	nan
56714.580000014925	nan	nan	1.868848971574263e-17	1.5742796974517988e-18	2.4148339693918726e-17	2.762066440280475e-18	nan	nan	nan	nan	2.519658994597977e-17	3.1797729205776935e-18	2.7085071199914488e-17	3.537180330769323e-16	2.0608559894576753e-17	2.09630556395101e-18	nan	nan
56714.63000001493	nan	nan	1.8672306598187594e-17	1.570342170664468e-18	2.4127528053962236e-17	2.7396943682058003e-18	nan	nan	nan	nan	2.5175067348933738e-17	3.301946372827359e-18	2.7101040084065276e-17	3.51378769066364e-16	2.059013528002937e-17	2.113815799458707e-18	nan	nan
56714.68000001493	nan	nan	1.8656137493583787e-17	1.5630884647487923e-18	2.41067343643118e-17	2.7108982982998216e-18	nan	nan	nan	nan	2.5153563135222444e-17	3.421012634815168e-18	2.7116924847734006e-17	3.4903435168463187e-16	2.057172713876516e-17	2.1145223210877407e-18	nan	nan
56714.73000001493	nan	nan	1.863998239162562e-17	1.552955665298262e-18	2.4085958598705782e-17	2.677670213146464e-18	nan	nan	nan	nan	2.513207729348486e-17	3.527172660901654e-18	2.7132724934926546e-17	3.4668477666820773e-16	2.055333544931697e-17	2.0983383550841185e-18	nan	nan
56714.78000001494	nan	nan	1.8623841279180362e-17	1.5406079193288508e-18	2.4065200762365934e-17	2.6425681345724007e-18	nan	nan	nan	nan	2.5110609804632126e-17	3.613107897655693e-18	2.71484397874129e-17	3.4433003979943133e-16	2.0534960211140552e-17	2.06602625070404e-18	nan	nan
56714.83000001494	nan	nan	1.86077141417986e-17	1.526930744473364e-18	2.4044460820545565e-17	2.6086785062000414e-18	nan	nan	nan	nan	2.5089160659732182e-17	3.673652305974711e-18	2.716406884472017e-17	3.4197013690699905e-16	2.051660139805022e-17	2.019249391341265e-18	nan	nan
56714.88000001494	nan	nan	1.8591600972649518e-17	1.5130174662754484e-18	2.4023738783936114e-17	2.579526819868691e-18	nan	nan	nan	nan	2.506772983067946e-17	3.7054911934549766e-18	2.7179611544123304e-17	3.396050638664714e-16	2.049825900884402e-17	1.960678896941185e-18	nan	nan
56714.930000014945	nan	nan	1.8575501754926428e-17	1.5001429645481447e-18	2.4003034606716022e-17	2.5589128192744997e-18	nan	nan	nan	nan	2.504631730882503e-17	3.7069462240115e-18	2.719506732063966e-17	3.3723481660077635e-16	2.047993300045409e-17	1.8941498596123666e-18	nan	nan
56714.98000001495	nan	nan	1.8559416478247477e-17	1.4897185272656089e-18	2.3982348300430197e-17	2.5506517984598077e-18	nan	nan	nan	nan	2.502492306992371e-17	3.677862200048534e-18	2.7210435607018545e-17	3.3485939108072356e-16	2.0461623389245617e-17	1.8248391448125083e-18	nan	nan
56715.03000001495	nan	nan	1.854334513011999e-17	1.483222605825839e-18	2.3961679840572192e-17	2.557155622999268e-18	nan	nan	nan	nan	2.500354711705655e-17	3.619598335253403e-18	2.7225715833734384e-17	3.324787833255304e-16	2.044333014364606e-17	1.7593915574234933e-18	nan	nan
56715.080000014954	nan	nan	1.8527287699541572e-17	1.4820769575813901e-18	2.3941029196872474e-17	2.575988227390851e-18	nan	nan	nan	nan	2.498218941696203e-17	3.535123752052746e-18	2.7240907428978606e-17	3.3009298940334753e-16	2.0425053246942815e-17	1.7058385594909744e-18	nan	nan
56715.13000001496	nan	nan	1.851124417309152e-17	1.4864878337725268e-18	2.392039637425342e-17	2.6033104607855966e-18	nan	nan	nan	nan	2.4960849957982317e-17	3.429217950019578e-18	2.7256009818651323e-17	3.2770200543179097e-16	2.0406792697278585e-17	1.6730651625713191e-18	nan	nan
56715.18000001496	nan	nan	1.8495214538116948e-17	1.4951083645870594e-18	2.3899781333255955e-17	2.6352999294078337e-18	nan	nan	nan	nan	2.4939528737186452e-17	3.308766539409812e-18	2.7271022426353506e-17	3.2530582757849153e-16	2.0388548463097165e-17	1.669469201133359e-18	nan	nan
56715.23000001496	nan	nan	1.8479198784500246e-17	1.506447177975858e-18	2.3879184089733843e-17	2.6684105819798557e-18	nan	nan	nan	nan	2.4918225718877617e-17	3.1831056880032542e-18	2.7285944673378815e-17	3.2290445206163844e-16	2.037032055201664e-17	1.696230907059654e-18	nan	nan
56715.280000014965	nan	nan	1.8463196899784515e-17	1.5190635529692977e-18	2.3858604585796323e-17	2.699538346713266e-18	nan	nan	nan	nan	2.489694090112511e-17	3.06428239531402e-18	2.7300775978705518e-17	3.2049787515054895e-16	2.0352108927762218e-17	1.7455115990418343e-18	nan	nan
56715.33000001497	nan	nan	1.844720887250629e-17	1.5316423713002714e-18	2.383804281866405e-17	2.7261109450807792e-18	nan	nan	nan	nan	2.4875674272839973e-17	2.966937403140843e-18	2.731551575898789e-17	3.1808609316622313e-16	2.033391358715943e-17	1.808346955835206e-18	nan	nan
56715.38000001497	nan	nan	1.843123468927223e-17	1.5430440412192521e-18	2.38174987833115e-17	2.7461260534246673e-18	nan	nan	nan	nan	2.4854425795176486e-17	2.9073379461459904e-18	2.733016342854897e-17	3.1566910248192993e-16	2.0315734513538927e-17	1.8764467512673264e-18	nan	nan
56715.430000014974	nan	nan	1.8415274339169484e-17	1.552334397269912e-18	2.3796972458403083e-17	2.7581602487751373e-18	nan	nan	nan	nan	2.4833195473785132e-17	2.9008759498731048e-18	2.7344718399371455e-17	3.1324689952379014e-16	2.0297571703059665e-17	1.942850619803361e-18	nan	nan
56715.48000001498	nan	nan	1.8399327809110343e-17	1.5588006389724688e-18	2.37764638012444e-17	2.7613650444037323e-18	nan	nan	nan	nan	2.4811983292997442e-17	2.94971426734363e-18	2.7359180081089702e-17	3.1081948077136706e-16	2.0279425110030743e-17	2.0020776507510614e-18	nan	nan
56715.53000001498	nan	nan	1.8383395088023545e-17	1.5619585151679208e-18	2.3755972824959162e-17	2.7554608824423365e-18	nan	nan	nan	nan	2.4790789223695573e-17	3.0394951989293348e-18	2.737354788098232e-17	3.0838684275827725e-16	2.0261294756292787e-17	2.050025134211404e-18	nan	nan
56715.58000001498	nan	nan	1.836747616391561e-17	1.5615549991661748e-18	2.3735499500873507e-17	2.740735040045574e-18	nan	nan	nan	nan	2.476961325765115e-17	3.1538021988613247e-18	2.738782120396185e-17	3.059489820728017e-16	2.0243180617777283e-17	2.0837919180728365e-18	nan	nan
56715.630000014986	nan	nan	1.835157102476356e-17	1.557569052958381e-18	2.3715043814458714e-17	2.71804536273574e-18	nan	nan	nan	nan	2.4748455383916807e-17	3.2775121511531335e-18	2.7401999452568652e-17	3.035058953585144e-16	2.0225082662999816e-17	2.101514242804945e-18	nan	nan
56715.68000001499	nan	nan	1.8335679659476876e-17	1.5502119761910167e-18	2.3694605750274645e-17	2.688827769210405e-18	nan	nan	nan	nan	2.4727315583104186e-17	3.3979958168724485e-18	2.7416082026961478e-17	3.0105757931491724e-16	2.0207000891548033e-17	2.102247542412184e-18	nan	nan
56715.73000001499	nan	nan	1.8319802054913254e-17	1.5399273614447204e-18	2.367418528108592e-17	2.6551020687621605e-18	nan	nan	nan	nan	2.4706193835252287e-17	3.505361688848311e-18	2.743006832490926e-17	2.986040306980911e-16	2.0188935277349136e-17	2.085904540194978e-18	nan	nan
56715.780000014995	nan	nan	1.8303938198609202e-17	1.5273895699726824e-18	2.3653782392428754e-17	2.619464626432827e-18	nan	nan	nan	nan	2.4685090129843713e-17	3.5922397169049595e-18	2.744395774178262e-17	2.961452463213553e-16	2.0170885819341225e-17	2.053250060384974e-18	nan	nan
56715.830000015	nan	nan	1.82880880799369e-17	1.5134982575009727e-18	2.3633397064567935e-17	2.5850512646123692e-18	nan	nan	nan	nan	2.4664004453643198e-17	3.653437326872241e-18	2.745774967054605e-17	2.936812230559442e-16	2.0152852500931373e-17	2.0059542950295906e-18	nan	nan
56715.880000015	nan	nan	1.8272251686918776e-17	1.4993650242102414e-18	2.361302929254218e-17	2.555447234487149e-18	nan	nan	nan	nan	2.464293680214309e-17	3.6856270708740915e-18	2.7471443501747894e-17	2.9121195783169485e-16	2.0134835308245875e-17	1.9467027075989617e-18	nan	nan
56715.930000015	nan	nan	1.825642900701501e-17	1.4862867969951409e-18	2.359267904121666e-17	2.5345188514966136e-18	nan	nan	nan	nan	2.4621887122333642e-17	3.687125325507947e-18	2.748503862351395e-17	2.8873744763774803e-16	2.0116834217958755e-17	1.879358347010262e-18	nan	nan
56715.980000015006	nan	nan	1.8240620028070997e-17	1.4756998699715424e-18	2.3572346306597923e-17	2.526147644825021e-18	nan	nan	nan	nan	2.4600855428595053e-17	3.657776210143643e-18	2.7498534421537717e-17	2.8625768952326755e-16	2.009884921756755e-17	1.8091485375905438e-18	nan	nan
56716.03000001501	nan	nan	1.8224824740051587e-17	1.4691089113400268e-18	2.355203106783429e-17	2.5327851248413922e-18	nan	nan	nan	nan	2.4579841707550774e-17	3.598942431868313e-18	2.7511930279071643e-17	2.837726805981706e-16	2.00808803033637e-17	1.7428022400010183e-18	nan	nan
56716.08000001501	nan	nan	1.8209043128359867e-17	1.4679598590997434e-18	2.3531733290415405e-17	2.5519552127988896e-18	nan	nan	nan	nan	2.455884593595358e-17	3.513603241058719e-18	2.7525225576919612e-17	2.8128241803388303e-16	2.0062927452055243e-17	1.6884770038515325e-18	nan	nan
56716.130000015015	nan	nan	1.8193275181884758e-17	1.4724623859952351e-18	2.3511452939186004e-17	2.5797523835834783e-18	nan	nan	nan	nan	2.4537868095707307e-17	3.4065604352639634e-18	2.753841969342778e-17	2.787868990641033e-16	2.0044990653206436e-17	1.6552185152221773e-18	nan	nan
56716.18000001502	nan	nan	1.8177520890194443e-17	1.4812469644694795e-18	2.3491189985283497e-17	2.6122873687273877e-18	nan	nan	nan	nan	2.4516908174583268e-17	3.28474411855972e-18	2.7551512004475732e-17	2.762861209855868e-16	2.0027069880854094e-17	1.651581236515924e-18	nan	nan
