MJD,Mag,Mag_err,Flux,Flux_err,band,Instr,FilterSet
57983.1671991,17.3285385101,0.225368033752,2.49862674572e-16,5.18644026326e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3401507305,0.226809988945,2.47204570625e-16,5.16409655354e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.343834754,0.189916938173,2.46367199517e-16,4.30945417437e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3535051115,0.206610905377,2.44182616966e-16,4.64668962383e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3617367068,0.268054650643,2.42338327204e-16,5.98302933542e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3037468735,0.207026064811,3.95405257195e-16,7.53951043024e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3243082293,0.193022952089,3.87987645645e-16,6.89767186618e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3247707122,0.245763265174,3.87822412655e-16,8.77860589192e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3405575454,0.24506724418,3.82224191343e-16,8.62738378077e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3425103972,0.225368033752,3.81537324384e-16,7.91963243214e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3566429099,0.189916938173,3.76603216313e-16,6.58754211518e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3567137966,0.226809988945,3.76578629044e-16,7.8667170088e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3689155282,0.206610905377,3.72370250897e-16,7.08604487315e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.3741891636,0.268054650643,3.70565960414e-16,9.14880876439e-17,DECam_r,DECam,KN_Filters_clean
57983.1671991,17.7849705934,0.207026064811,6.57349875682e-16,1.2534219396e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8248857125,0.225368033752,6.3362242238e-16,1.31522039007e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8273128904,0.245763265174,6.32207533018e-16,1.43104178438e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8287641761,0.193022952089,6.31363036161e-16,1.122441681e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.836851546,0.189916938173,6.2667764699e-16,1.09618431638e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8415267586,0.268054650643,6.23984955847e-16,1.54054059e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8473241066,0.24506724418,6.20662033319e-16,1.40092900472e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8483364189,0.226809988945,6.20083613817e-16,1.29535293176e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.8546746547,0.206610905377,6.16474277955e-16,1.1731238965e-16,DECam_u,DECam,KN_Filters_clean
57983.1671991,17.4307322048,0.207026064811,1.58631103383e-16,3.02474698238e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.4387297396,0.193022952089,1.5746691935e-16,2.79945805401e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.4412885202,0.245763265174,1.57096250232e-16,3.55597310235e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.4561281025,0.24506724418,1.54963703095e-16,3.49776745943e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.4676541562,0.225368033752,1.53327326974e-16,3.18264031808e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.4774456401,0.226809988945,1.51950793003e-16,3.1742478081e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.483900469,0.189916938173,1.51050107735e-16,2.64216794522e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.491483459,0.206610905377,1.49998820267e-16,2.85441269482e-17,DECam_z,DECam,KN_Filters_clean
57983.1671991,17.5011798175,0.268054650643,1.4866519333e-16,3.67035715361e-17,DECam_z,DECam,KN_Filters_clean
57983.382,17.31,0.04,6.51701455795e-16,2.40095689151e-17,Sinistro_w,Sinistro,KN_Filters_clean
57983.401,17.28,0.12,8.11621956701e-16,8.9703773695e-17,Sinistro_g,Sinistro,KN_Filters_clean
57983.405,17.2,0.02,4.62287320899e-16,8.51564715026e-18,Sinistro_r,Sinistro,KN_Filters_clean
57983.5094444,18.4941201368,0.207026064811,4.39391946331e-16,8.3782400513e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.5250173099,0.268054650643,4.27064255391e-16,1.0543680802e-16,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.5879486273,0.225368033752,4.03014522624e-16,8.36543813675e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.5980897376,0.245763265174,3.9926776811e-16,9.03767876022e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.6157531863,0.189916938173,3.92824776986e-16,6.87128959657e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.6326175041,0.206610905377,3.86770325096e-16,7.36007205902e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.6355394036,0.193022952089,3.85730860144e-16,6.85755057356e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.6536054972,0.226809988945,3.79365600653e-16,7.92493676761e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,18.6847654734,0.24506724418,3.68632785375e-16,8.32060498954e-17,UVOT_U,UVOT,KN_Filters_clean
57983.5094444,17.0683517301,0.207026064811,1.77735352356e-16,3.38902308083e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.0962621564,0.245763265174,1.7322463264e-16,3.92104925116e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1050129231,0.193022952089,1.71834095937e-16,3.05487873775e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1239670748,0.225368033752,1.68860348648e-16,3.50506178083e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1312358642,0.268054650643,1.67733637735e-16,4.14113312857e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1346151983,0.24506724418,1.67212381473e-16,3.7742388382e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1470416754,0.226809988945,1.65309511071e-16,3.45331105421e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1477212951,0.189916938173,1.65206067486e-16,2.88978394264e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.1518587227,0.206610905377,1.645777128e-16,3.13184271626e-17,DECam_Y,DECam,KN_Filters_clean
57983.5094444,17.5422338974,0.207026064811,6.27832182899e-16,1.19713817793e-16,DECam_g,DECam,KN_Filters_clean
57983.5094444,17.5942260728,0.268054650643,5.98475951475e-16,1.47756205778e-16,DECam_g,DECam,KN_Filters_clean
57983.5094444,17.6147361348,0.245763265174,5.87276576081e-16,1.32933771818e-16,DECam_g,DECam,KN_Filters_clean
57983.5094444,17.6205272887,0.225368033752,5.84152470163e-16,1.2125348039e-16,DECam_g,DECam,KN_Filters_clean
57983.5094444,17.6406845643,0.193022952089,5.73407418368e-16,1.01940777288e-16,DECam_g,DECam,KN_Filters_clean
57983.5094444,17.6451427972,0.189916938173,5.71057729289e-16,9.98893976191e-17,DECam_g,DECam,KN_Filters_clean
57983.5094444,17.6591829727,0.206610905377,5.63720649846e-16,1.07273602311e-16,DECam_g,DECam,KN_Filters_clean
