MJD	band	Flux	Flux_err	FilterSet	Instr
57983.0037414	DECam_z	1.3337392826581056e-16	2.3711311507185045e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.330972601789698e-16	2.5378726334411618e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.3269895035142275e-16	3.0037247703882457e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.316835091346951e-16	2.9722979252310465e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.292933451790026e-16	2.6837630404632708e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.2868565815075998e-16	2.6882397929401857e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.275934461822482e-16	2.2318641050712026e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.2670503388099023e-16	2.411142011401405e-17	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.2450427929800335e-16	3.073854491027102e-17	KN_Filters_clean	DECam
57983.011	Sinistro_w	7.232438898334967e-16	2.6645289589264473e-17	KN_Filters_clean	Sinistro
57983.03	FourStar_Ks	1.2217002853423277e-17	1.6878413190799681e-18	KN_Filters_clean	FourStar
57983.16719907407	UVOT_U	9.329757067591766e-16	7.677394165093952e-17	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.100798475862154e-15	2.0989810932813808e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0613936473883241e-15	2.2031520943995606e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0540254241428613e-15	2.385853291798233e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.052725355314048e-15	1.871542598763383e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0506518710299477e-15	2.593927687066563e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0497541595867696e-15	1.836229601155396e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0366542840414685e-15	2.1655678946103462e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0334315301916037e-15	2.3326128026598855e-16	KN_Filters_clean	UVOT
57983.1671991	UVOT_U	1.0323074799303188e-15	1.964436500524519e-16	KN_Filters_clean	UVOT
57983.1671991	DECam_Y	1.4226554207766762e-16	2.7126916469565933e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.4152108415487542e-16	2.5159718656061297e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.4113087005892754e-16	3.194586612345004e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.392274919107493e-16	3.142577138645257e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.3755972388181312e-16	2.855349610597243e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.36422560484669e-16	2.8498634658907626e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.3546228978044615e-16	2.3695058892083178e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.3463741331691827e-16	2.5620917623535832e-17	KN_Filters_clean	DECam
57983.1671991	DECam_Y	1.3338114772152052e-16	3.2930132382326186e-17	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.803420396352805e-16	1.869297106832784e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.51737182955899e-16	2.1543173806538735e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.5091891456724e-16	1.690550386759735e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.450538316041188e-16	1.96166364247161e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.364097454136769e-16	2.1136198159998791e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.341159687882324e-16	1.6339553191038218e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.2867462377096e-16	1.939998686864884e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.23054194124513e-16	2.278905027258334e-16	KN_Filters_clean	DECam
57983.1671991	DECam_g	9.205957792382597e-16	1.7518539641714546e-16	KN_Filters_clean	DECam
57983.1671991	DECam_i	3.121527151247729e-16	5.952067173332558e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	3.083560635090517e-16	5.481975954401445e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	3.078996903679994e-16	6.969504463367417e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	3.036345108650501e-16	6.853494660089608e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	3.014788448575164e-16	6.257845523219887e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	2.98271634701676e-16	6.230886091172841e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	2.972612810152387e-16	5.199693266234897e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	2.946254114316784e-16	5.60659419260319e-17	KN_Filters_clean	DECam
57983.1671991	DECam_i	2.9240013169358734e-16	7.218992496101246e-17	KN_Filters_clean	DECam
57983.1671991	DECam_r	5.087760925127844e-16	9.701243436591807e-17	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.992316988773565e-16	8.875376529907207e-17	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.990190901841824e-16	1.1295613101062336e-16	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.918157434599973e-16	1.1101032494425415e-16	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.909319375896475e-16	1.0190354249575872e-16	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.845831190579779e-16	8.476326188480087e-17	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.84551482112288e-16	1.0122266883941001e-16	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.791364752288794e-16	9.117759959760836e-17	KN_Filters_clean	DECam
57983.1671991	DECam_r	4.768148574835543e-16	1.1771960765806223e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	1.0365391445150638e-15	1.976452651856753e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.991246183136865e-16	2.0738992557920955e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.968935564954285e-16	2.2565316916012213e-16	KN_Filters_clean	DECam
57983.1671991	DECam_u	9.955619154894994e-16	1.7699170302340234e-16	KN_Filters_clean	DECam
